UDI,Product ID,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF,Type_L,Type_M,Type_H,Temp_diff [K],power_factor [W],Tool_wear_norm [min]
7118,L54297,300.9,310.5,1570,40.1,79,0,0,0,0,0,0,1,0,0,9.600000000000023,6592.8416230684215,0.31225296442687744
7119,L54298,300.9,310.5,1565,35.9,81,0,0,0,0,0,0,1,0,0,9.600000000000023,5883.522361765404,0.3201581027667984
7120,L54299,301.0,310.5,1378,44.4,83,0,0,0,0,0,0,1,0,0,9.5,6407.089721437167,0.32806324110671936
7121,L54300,300.9,310.5,2288,16.1,85,0,0,0,0,0,0,1,0,0,9.600000000000023,3857.5406753918837,0.3359683794466403
7122,M21981,300.9,310.4,1375,44.7,87,0,0,0,0,0,0,0,1,0,9.5,6436.3379490420875,0.3438735177865613
7123,L54302,300.9,310.4,1788,27.8,90,0,0,0,0,0,0,1,0,0,9.5,5205.242035879856,0.3557312252964427
7124,M21983,300.9,310.4,1576,40.4,92,0,0,0,0,0,0,0,1,0,9.5,6667.548696370785,0.36363636363636365
7125,M21984,300.8,310.3,1868,24.5,95,0,0,0,0,0,0,0,1,0,9.5,4792.604312806349,0.37549407114624506
7126,L54305,300.7,310.1,1261,56.6,98,0,0,0,0,0,0,1,0,0,9.400000000000034,7474.121194253429,0.38735177865612647
7127,M21986,300.6,310.0,1542,33.9,100,0,0,0,0,0,0,0,1,0,9.399999999999977,5474.099535174071,0.3952569169960474
7128,L54307,300.6,310.0,1438,53.8,103,0,0,0,0,0,0,1,0,0,9.399999999999977,8101.581022979406,0.40711462450592883
7129,L54308,300.6,310.0,1511,36.9,105,0,0,0,0,0,0,1,0,0,9.399999999999977,5838.744194476238,0.4150197628458498
7130,L54309,300.6,310.0,1635,31.0,107,0,0,0,0,0,0,1,0,0,9.399999999999977,5307.720788239955,0.42292490118577075
7131,L54310,300.6,309.9,1428,48.8,109,0,0,0,0,0,0,1,0,0,9.299999999999955,7297.542743170658,0.4308300395256917
7132,M21991,300.5,309.8,1410,44.4,111,0,0,0,0,0,0,0,1,0,9.300000000000011,6555.875549511181,0.43873517786561267
7133,L54312,300.5,309.9,1423,47.9,114,0,0,0,0,0,0,1,0,0,9.399999999999977,7137.8765325397135,0.4505928853754941
7134,M21993,300.5,309.9,1552,41.3,116,0,0,0,0,0,0,0,1,0,9.399999999999977,6712.284975757902,0.45849802371541504
7135,M21994,300.5,310.0,1406,50.2,119,0,0,0,0,0,0,0,1,0,9.5,7391.24598005173,0.47035573122529645
7136,L54315,300.5,309.9,1443,48.3,122,0,0,0,0,0,0,1,0,0,9.399999999999977,7298.642300599416,0.48221343873517786
7137,M21996,300.5,309.9,1343,63.7,124,0,0,0,0,0,0,0,1,0,9.399999999999977,8958.680802707286,0.4901185770750988
7138,M21997,300.6,310.0,1486,41.2,127,0,0,0,0,0,0,0,1,0,9.399999999999977,6411.2785116419545,0.5019762845849802
7139,L54318,300.6,310.1,1297,50.0,130,0,0,0,0,0,0,1,0,0,9.5,6791.076119509937,0.5138339920948617
7140,L54319,300.6,310.1,1495,42.3,132,0,0,0,0,0,0,1,0,0,9.5,6622.320234134603,0.5217391304347826
7141,L54320,300.5,309.9,1382,46.5,134,0,0,0,0,0,0,1,0,0,9.399999999999977,6729.605623254695,0.5296442687747036
7142,M22001,300.4,309.8,1356,44.4,136,0,0,0,0,0,0,0,1,0,9.400000000000034,6304.799464636283,0.5375494071146245
7143,H36556,300.3,309.7,1452,41.5,139,0,0,0,0,0,0,0,0,1,9.399999999999977,6310.203004000458,0.549407114624506
7144,H36557,300.3,309.7,1582,30.8,144,0,0,0,0,0,0,0,0,1,9.399999999999977,5102.532900058494,0.5691699604743083
7145,M22004,300.4,309.8,1517,40.3,149,0,0,0,0,0,0,0,1,0,9.400000000000034,6402.052701215912,0.5889328063241107
7146,L54325,300.5,310.0,1413,44.5,152,0,0,0,0,0,0,1,0,0,9.5,6584.621122291527,0.6007905138339921
7147,L54326,300.4,309.9,1496,31.8,154,0,0,0,0,0,0,1,0,0,9.5,4981.81196635655,0.6086956521739131
7148,L54327,300.3,309.8,1466,41.2,156,0,0,0,0,0,0,1,0,0,9.5,6324.989433423354,0.616600790513834
7149,M22008,300.3,309.8,1617,40.8,158,0,0,0,0,0,0,0,1,0,9.5,6908.739236362386,0.6245059288537549
7150,L54329,300.2,309.8,1506,41.8,161,0,0,0,0,0,0,1,0,0,9.600000000000023,6592.192360586679,0.6363636363636364
7151,L54330,300.2,309.8,1401,49.3,163,0,0,0,0,0,0,1,0,0,9.600000000000023,7232.920182286316,0.6442687747035574
7152,H36565,300.2,309.9,1906,22.9,165,0,0,0,0,0,0,0,0,1,9.699999999999989,4570.745039609838,0.6521739130434783
7153,L54332,300.2,309.9,1566,36.4,170,0,0,0,0,0,0,1,0,0,9.699999999999989,5969.277369232894,0.6719367588932806
7154,L54333,300.2,310.0,1493,47.3,172,0,0,0,0,0,0,1,0,0,9.800000000000011,7395.193914819742,0.6798418972332015
7155,L54334,300.3,310.1,1483,39.9,174,0,0,0,0,0,0,1,0,0,9.800000000000011,6196.445934013971,0.6877470355731226
7156,M22015,300.2,309.9,1569,31.2,176,0,0,0,0,0,0,0,1,0,9.699999999999989,5126.325228421681,0.6956521739130435
7157,M22016,300.2,310.0,1664,30.7,179,0,0,0,0,0,0,0,1,0,9.800000000000011,5349.587746336796,0.7075098814229249
7158,L54337,300.2,310.0,1486,40.1,182,0,0,0,0,0,0,1,0,0,9.800000000000011,6240.103599923358,0.7193675889328063
7159,L54338,300.2,310.0,1389,53.6,184,0,0,0,0,0,0,1,0,0,9.800000000000011,7796.427656560717,0.7272727272727273
7160,L54339,300.1,310.0,1511,41.7,186,0,0,0,0,0,0,1,0,0,9.899999999999977,6598.255634408107,0.7351778656126482
7161,M22020,300.2,310.1,1485,40.5,188,0,0,0,0,0,0,0,1,0,9.900000000000034,6298.1078722841385,0.7430830039525692
7162,L54341,300.2,310.2,1440,42.9,191,0,0,0,0,0,0,1,0,0,10.0,6469.1675922721015,0.7549407114624506
7163,L54342,300.2,310.2,1378,43.9,193,0,0,0,0,0,0,1,0,0,10.0,6334.937810159721,0.7628458498023716
7164,M22023,300.1,310.1,1501,39.3,195,0,0,0,0,0,0,0,1,0,10.0,6177.345050680146,0.7707509881422925
7165,M22024,300.2,310.1,1474,44.0,198,0,0,0,0,0,0,0,1,0,9.900000000000034,6791.704438040655,0.782608695652174
7166,L54345,300.2,310.1,1392,47.9,201,0,0,0,0,0,0,1,0,0,9.900000000000034,6982.3781681625305,0.7944664031620553
7167,M22026,300.3,310.2,1429,44.7,203,0,0,0,0,0,0,0,1,0,9.899999999999977,6689.110493949925,0.8023715415019763
7168,L54347,300.3,310.3,1362,60.3,206,1,0,0,0,1,0,1,0,0,10.0,8600.486880320488,0.8142292490118577
7169,L54348,300.3,310.3,1704,29.5,0,0,0,0,0,0,0,1,0,0,10.0,5264.052650355058,0.0
7170,L54349,300.3,310.2,1492,52.3,2,0,0,0,0,0,0,1,0,0,9.899999999999977,8171.450043595243,0.007905138339920948
7171,M22030,300.3,310.2,1442,39.5,4,0,0,0,0,0,0,0,1,0,9.899999999999977,5964.732531860701,0.015810276679841896
7172,M22031,300.2,310.2,1438,51.5,7,0,0,0,0,0,0,0,1,0,10.0,7755.230904896644,0.02766798418972332
7173,M22032,300.1,310.1,1402,46.6,10,0,0,0,0,0,0,0,1,0,10.0,6841.676705183756,0.039525691699604744
7174,L54353,300.1,310.1,1684,30.8,13,0,0,0,0,0,0,1,0,0,10.0,5431.520482742418,0.05138339920948617
7175,L54354,300.2,310.2,1530,48.5,15,0,0,0,0,0,0,1,0,0,10.0,7770.729428654353,0.05928853754940711
7176,L54355,300.1,310.1,1569,43.5,17,0,0,0,0,0,0,1,0,0,10.0,7147.280366549459,0.06719367588932806
7177,L54356,300.1,310.1,1650,31.6,19,0,0,0,0,0,0,1,0,0,10.0,5460.088031939061,0.07509881422924901
7178,L54357,300.2,310.2,1415,49.6,21,0,0,0,0,0,0,1,0,0,10.0,7349.651293318201,0.08300395256916997
7179,L54358,300.2,310.2,1600,31.5,23,0,0,0,0,0,0,1,0,0,10.0,5277.875658030853,0.09090909090909091
7180,L54359,300.2,310.1,1523,42.3,25,0,0,0,0,0,0,1,0,0,9.900000000000034,6746.35031209833,0.09881422924901186
7181,M22040,300.2,310.2,1628,30.3,27,0,0,0,0,0,0,0,1,0,10.0,5165.657968444626,0.1067193675889328
7182,L54361,300.2,310.3,1331,52.1,30,0,0,0,0,0,0,1,0,0,10.100000000000023,7261.801890748317,0.11857707509881422
7183,L54362,300.3,310.3,2158,16.8,32,0,0,0,0,0,0,1,0,0,10.0,3796.5518900101933,0.12648221343873517
7184,L54363,300.2,310.3,1445,50.9,34,0,0,0,0,0,0,1,0,0,10.100000000000023,7702.190348928535,0.13438735177865613
7185,M22044,300.2,310.3,1593,36.1,36,0,0,0,0,0,0,0,1,0,10.100000000000023,6022.15037359281,0.1422924901185771
7186,L54365,300.3,310.4,1672,29.2,39,0,0,0,0,0,0,1,0,0,10.099999999999966,5112.669772354077,0.1541501976284585
7187,M22046,300.4,310.5,1644,31.4,41,0,0,0,0,0,0,0,1,0,10.100000000000023,5405.801310885029,0.16205533596837945
7188,L54367,300.4,310.5,1402,54.3,44,0,0,0,0,0,0,1,0,0,10.100000000000023,7972.168349602531,0.17391304347826086
7189,L54368,300.4,310.4,1286,56.8,46,0,0,0,0,0,0,1,0,0,10.0,7649.233568764524,0.18181818181818182
7190,L54369,300.4,310.4,1486,46.3,48,0,0,0,0,0,0,1,0,0,10.0,7204.907647791807,0.18972332015810275
7191,L54370,300.3,310.3,1345,46.3,50,0,0,0,0,0,0,1,0,0,10.0,6521.2656704441315,0.1976284584980237
7192,L54371,300.3,310.3,1629,34.1,52,0,0,0,0,0,0,1,0,0,10.0,5817.067205166469,0.20553359683794467
7193,M22052,300.2,310.2,1429,43.8,54,0,0,0,0,0,0,0,1,0,10.0,6554.430416890529,0.2134387351778656
7194,L54373,300.1,310.1,1306,64.7,57,0,0,0,0,0,0,1,0,0,10.0,8848.630812052035,0.22529644268774704
7195,L54374,300.1,310.1,1380,52.6,59,0,0,0,0,0,0,1,0,0,10.0,7601.3975846258645,0.233201581027668
7196,M22055,300.1,310.1,1443,49.3,61,0,0,0,0,0,0,0,1,0,10.0,7449.752907237084,0.24110671936758893
7197,H36610,300.1,310.1,1426,42.7,64,0,0,0,0,0,0,0,0,1,10.0,6376.406833187108,0.25296442687747034
7198,L54377,300.0,310.0,1486,41.8,69,0,0,0,0,0,0,1,0,0,10.0,6504.646645306642,0.2727272727272727
7199,M22058,300.0,309.9,1530,34.5,71,0,0,0,0,0,0,0,1,0,9.899999999999977,5527.632273991241,0.28063241106719367
7200,L54379,300.0,309.9,1507,41.4,74,0,0,0,0,0,0,1,0,0,9.899999999999977,6533.44457796455,0.2924901185770751
7201,L54380,300.0,309.9,1608,33.4,76,0,0,0,0,0,0,1,0,0,9.899999999999977,5624.204832162592,0.30039525691699603
7202,L54381,300.0,309.8,1474,40.6,78,0,0,0,0,0,0,1,0,0,9.800000000000011,6266.8909132829685,0.308300395256917
7203,L54382,300.0,309.7,1326,61.9,80,0,0,0,0,0,0,1,0,0,9.699999999999989,8595.334668368601,0.31620553359683795
7204,M22063,299.8,309.6,1434,48.0,82,0,0,0,0,0,0,0,1,0,9.800000000000011,7208.070184396422,0.3241106719367589
7205,L54384,299.8,309.6,1526,41.7,85,0,0,0,0,0,0,1,0,0,9.800000000000011,6663.757841235455,0.3359683794466403
7206,L54385,299.8,309.7,1483,39.6,87,0,0,0,0,0,0,1,0,0,9.899999999999977,6149.856114961235,0.3438735177865613
7207,L54386,299.8,309.7,1457,51.9,89,0,0,0,0,0,0,1,0,0,9.899999999999977,7918.729858564968,0.35177865612648224
7208,M22067,299.7,309.6,1540,34.4,91,0,0,0,0,0,0,0,1,0,9.900000000000034,5547.633747219096,0.35968379446640314
7209,L54388,299.8,309.7,1707,29.1,94,0,0,0,0,0,0,1,0,0,9.899999999999977,5201.817699887444,0.3715415019762846
7210,L54389,299.8,309.7,1624,34.2,96,0,0,0,0,0,0,1,0,0,9.899999999999977,5816.21897515,0.3794466403162055
7211,M22070,299.8,309.6,1331,50.2,98,0,0,0,0,0,0,0,1,0,9.800000000000011,6996.97610202621,0.38735177865612647
7212,L54391,299.8,309.7,1431,40.3,101,0,0,0,0,0,0,1,0,0,9.899999999999977,6039.1149739221955,0.39920948616600793
7213,M22072,299.8,309.7,1705,28.5,103,0,0,0,0,0,0,0,1,0,9.899999999999977,5088.594700652067,0.40711462450592883
7214,M22073,299.8,309.8,1427,45.2,106,0,0,0,0,0,0,0,1,0,10.0,6754.466093120104,0.4189723320158103
7215,M22074,299.9,309.8,1625,41.2,109,0,0,0,0,0,0,0,1,0,9.900000000000034,7010.987605261223,0.4308300395256917
7216,L54395,299.9,309.8,1477,47.7,112,0,0,0,0,0,0,1,0,0,9.900000000000034,7377.810435469877,0.4426877470355731
7217,M22076,300.0,309.9,1651,28.1,114,0,0,0,0,0,0,0,1,0,9.899999999999977,4858.274071241888,0.4505928853754941
7218,L54397,299.9,309.8,1716,28.2,117,0,0,0,0,0,0,1,0,0,9.900000000000034,5067.5146139464805,0.4624505928853755
7219,H36632,299.9,309.8,1400,48.7,119,0,0,0,0,0,0,0,0,1,9.900000000000034,7139.792904058402,0.47035573122529645
7220,M22079,299.8,309.7,1556,37.7,124,0,0,0,0,0,0,0,1,0,9.899999999999977,6142.986499025386,0.4901185770750988
7221,L54400,299.8,309.7,1429,42.6,127,0,0,0,0,0,0,1,0,0,9.899999999999977,6374.856980811337,0.5019762845849802
7222,H36635,299.7,309.6,1433,49.6,129,0,0,0,0,0,0,0,0,1,9.900000000000034,7443.145090689033,0.5098814229249012
7223,M22082,299.8,309.7,1320,61.7,134,0,0,0,0,0,0,0,1,0,9.899999999999977,8528.79573596557,0.5296442687747036
7224,L54403,299.8,309.6,1374,51.6,137,0,0,0,0,0,0,1,0,0,9.800000000000011,7424.463086375687,0.541501976284585
7225,L54404,299.8,309.6,1598,31.0,139,0,0,0,0,0,0,1,0,0,9.800000000000011,5187.607229117705,0.549407114624506
7226,M22085,299.8,309.7,1910,21.8,141,0,0,0,0,0,0,0,1,0,9.899999999999977,4360.321163672394,0.5573122529644269
7227,L54406,299.7,309.6,1399,51.3,144,0,0,0,0,0,0,1,0,0,9.900000000000034,7515.600689256326,0.5691699604743083
7228,L54407,299.7,309.6,1720,27.1,146,0,0,0,0,0,0,1,0,0,9.900000000000034,4881.197225637581,0.5770750988142292
7229,H36642,299.8,309.7,1368,47.4,148,0,0,0,0,0,0,0,0,1,9.899999999999977,6790.364025175121,0.5849802371541502
7230,L54409,299.8,309.8,1749,33.4,153,0,0,0,0,0,0,1,0,0,10.0,6117.372046923117,0.6047430830039525
7231,L54410,299.8,309.8,1542,39.4,155,0,0,0,0,0,0,1,0,0,10.0,6362.227778343905,0.6126482213438735
7232,L54411,299.8,309.9,1553,36.6,157,0,0,0,0,0,0,1,0,0,10.099999999999966,5952.249937050437,0.6205533596837944
7233,M22092,299.9,309.9,1639,42.1,159,0,0,0,0,0,0,0,1,0,10.0,7225.862070791252,0.6284584980237155
7234,L54413,299.9,310.0,1447,45.9,162,0,0,0,0,0,0,1,0,0,10.100000000000023,6955.203391708978,0.6403162055335968
7235,M22094,299.8,310.0,1397,48.1,164,0,0,0,0,0,0,0,1,0,10.199999999999989,7036.717249094122,0.6482213438735178
7236,L54415,299.8,310.0,1361,53.8,167,0,0,0,0,0,0,1,0,0,10.199999999999989,7667.768965420704,0.6600790513833992
7237,M22096,299.8,310.0,1460,37.1,169,0,0,0,0,0,0,0,1,0,10.199999999999989,5672.250255811492,0.6679841897233202
7238,M22097,299.8,310.0,1632,33.7,172,0,0,0,0,0,0,0,1,0,10.199999999999989,5759.418979973097,0.6798418972332015
7239,L54418,299.8,310.0,1697,36.0,175,0,0,0,0,0,0,1,0,0,10.199999999999989,6397.539279770255,0.691699604743083
7240,L54419,299.8,310.1,1553,42.0,177,0,0,0,0,0,0,1,0,0,10.300000000000011,6830.450747434928,0.6996047430830039
7241,M22100,299.9,310.1,1362,56.3,179,0,0,0,0,0,0,0,1,0,10.200000000000045,8029.9736544285815,0.7075098814229249
7242,M22101,299.9,310.0,1484,42.1,182,0,0,0,0,0,0,0,1,0,10.100000000000023,6542.513308757912,0.7193675889328063
7243,H36656,299.9,310.1,1447,51.4,185,0,0,0,0,0,0,0,0,1,10.200000000000045,7788.615562828791,0.7312252964426877
7244,M22103,300.0,310.2,1393,51.2,190,0,0,0,0,0,0,0,1,0,10.199999999999989,7468.780486742327,0.7509881422924901
7245,L54424,300.0,310.2,1760,26.9,193,0,0,0,0,0,0,1,0,0,10.199999999999989,4957.852086385173,0.7628458498023716
7246,L54425,300.0,310.1,1477,34.6,195,0,0,0,0,0,0,1,0,0,10.100000000000023,5351.619309586116,0.7707509881422925
7247,L54426,299.9,310.1,1681,29.1,197,0,0,0,0,0,0,1,0,0,10.200000000000045,5122.586733163909,0.7786561264822134
7248,M22107,300.0,310.1,1314,53.5,199,0,0,0,0,0,0,0,1,0,10.100000000000023,7361.694065156963,0.7865612648221344
7249,L54428,300.0,310.1,1762,28.0,202,0,0,0,0,0,0,1,0,0,10.100000000000023,5166.453838583534,0.7984189723320159
7250,L54429,299.9,310.0,1402,44.7,204,0,0,0,0,0,0,1,0,0,10.100000000000023,6562.724221496007,0.8063241106719368
7251,M22110,300.1,310.2,1429,42.0,206,0,0,0,0,0,0,0,1,0,10.099999999999966,6285.07026277174,0.8142292490118577
7252,M22111,300.2,310.3,1448,40.1,209,0,0,0,0,0,0,0,1,0,10.100000000000023,6080.531637072021,0.8260869565217391
7253,H36666,300.2,310.4,1501,42.9,212,0,0,0,0,0,0,0,0,1,10.199999999999989,6743.20871944474,0.8379446640316206
7254,L54433,300.3,310.5,1522,39.1,217,0,0,0,0,0,0,1,0,0,10.199999999999989,6231.8935711219765,0.857707509881423
7255,L54434,300.3,310.4,1493,37.5,219,0,0,0,0,0,0,1,0,0,10.099999999999966,5862.997289761952,0.8656126482213439
7256,M22115,300.2,310.3,1704,29.4,221,0,0,0,0,0,0,0,1,0,10.100000000000023,5246.208404082668,0.8735177865612648
7257,H36670,300.2,310.3,1408,42.5,0,0,0,0,0,0,0,0,0,1,10.100000000000023,6266.43014636044,0.0
7258,L54437,300.2,310.4,1518,41.8,5,0,0,0,0,0,0,1,0,0,10.199999999999989,6644.7197897547,0.019762845849802372
7259,L54438,300.3,310.4,1742,25.9,7,0,0,0,0,0,0,1,0,0,10.099999999999966,4724.724967537785,0.02766798418972332
7260,M22119,300.4,310.5,1500,43.0,9,0,0,0,0,0,0,0,1,0,10.100000000000023,6754.424205218055,0.03557312252964427
7261,L54440,300.4,310.5,2424,14.5,12,0,0,0,0,0,0,1,0,0,10.100000000000023,3680.6899529458015,0.04743083003952569
7262,L54441,300.4,310.5,1818,25.1,14,0,0,0,0,0,0,1,0,0,10.100000000000023,4778.550921669292,0.05533596837944664
7263,M22122,300.4,310.6,1545,35.6,16,0,0,0,0,0,0,0,1,0,10.200000000000045,5759.7959710915275,0.06324110671936758
7264,L54443,300.4,310.6,1429,46.9,19,0,0,0,0,0,0,1,0,0,10.200000000000045,7018.32846009511,0.07509881422924901
7265,M22124,300.4,310.6,1448,44.9,21,0,0,0,0,0,0,0,1,0,10.200000000000045,6808.375823055704,0.08300395256916997
7266,L54445,300.4,310.6,1384,48.7,24,0,0,0,0,0,0,1,0,0,10.200000000000045,7058.195270869164,0.09486166007905138
7267,L54446,300.4,310.5,1578,32.8,26,0,0,0,0,0,0,1,0,0,10.100000000000023,5420.126973385398,0.10276679841897234
7268,L54447,300.5,310.5,1695,26.7,28,0,0,0,0,0,0,1,0,0,10.0,4739.2495975728825,0.11067193675889328
7269,L54448,300.5,310.6,1543,36.2,30,0,0,0,0,0,0,1,0,0,10.100000000000023,5849.289473816788,0.11857707509881422
7270,M22129,300.4,310.5,1540,33.4,32,0,0,0,0,0,0,0,1,0,10.100000000000023,5386.36532433482,0.12648221343873517
7271,L54450,300.2,310.4,1808,25.8,35,0,0,0,0,0,0,1,0,0,10.199999999999989,4884.799585213697,0.1383399209486166
7272,M22131,300.3,310.4,1293,49.7,37,0,0,0,0,0,0,0,1,0,10.099999999999966,6729.511375475089,0.14624505928853754
7273,L54452,300.2,310.3,1202,59.5,40,0,0,0,0,0,0,1,0,0,10.100000000000023,7489.452166402947,0.15810276679841898
7274,M22133,300.2,310.3,1704,29.2,42,0,0,0,0,0,0,0,1,0,10.100000000000023,5210.519911537887,0.16600790513833993
7275,M22134,300.2,310.3,1478,38.1,45,0,0,0,0,0,0,0,1,0,10.100000000000023,5896.957906347257,0.17786561264822134
7276,L54455,300.2,310.3,1514,38.7,48,0,0,0,0,0,0,1,0,0,10.100000000000023,6135.718948020081,0.18972332015810275
7277,M22136,300.1,310.3,1350,48.8,50,0,0,0,0,0,0,0,1,0,10.199999999999989,6898.9374672831855,0.1976284584980237
7278,L54457,300.1,310.2,1475,54.2,53,0,0,0,0,0,0,1,0,0,10.099999999999966,8371.820823041202,0.20948616600790515
7279,H36692,300.0,310.1,1714,28.7,55,0,0,0,0,0,0,0,0,1,10.100000000000023,5151.353249895279,0.21739130434782608
7280,L54459,300.0,310.1,1465,40.9,60,0,0,0,0,0,0,1,0,0,10.100000000000023,6274.650647137334,0.23715415019762845
7281,L54460,299.9,310.2,1288,69.6,62,1,0,0,1,0,0,1,0,0,10.300000000000011,9387.581503750875,0.2450592885375494
7282,L54461,300.0,310.2,1675,29.7,64,0,0,0,0,0,0,1,0,0,10.199999999999989,5209.546017815274,0.25296442687747034
7283,L54462,300.0,310.2,1486,36.4,66,0,0,0,0,0,0,1,0,0,10.199999999999989,5664.333442324444,0.2608695652173913
7284,M22143,300.0,310.2,1443,58.7,68,0,0,0,0,0,0,0,1,0,10.199999999999989,8870.192609631174,0.26877470355731226
7285,M22144,300.1,310.3,1345,57.1,71,0,0,0,0,0,0,0,1,0,10.199999999999989,8042.42483331231,0.28063241106719367
7286,M22145,300.2,310.4,1202,61.7,74,0,0,0,0,0,0,0,1,0,10.199999999999989,7766.373086841376,0.2924901185770751
7287,M22146,300.1,310.4,1480,37.1,77,0,0,0,0,0,0,0,1,0,10.299999999999955,5749.952314110279,0.30434782608695654
7288,M22147,300.2,310.4,1530,35.7,80,0,0,0,0,0,0,0,1,0,10.199999999999989,5719.897744390937,0.31620553359683795
7289,M22148,300.2,310.6,1983,20.8,83,0,0,0,0,0,0,0,1,0,10.400000000000034,4319.312907567535,0.32806324110671936
7290,L54469,300.3,310.6,1433,53.8,86,0,0,0,0,0,0,1,0,0,10.300000000000011,8073.4114088522165,0.33992094861660077
7291,L54470,300.3,310.6,1806,24.4,88,0,0,0,0,0,0,1,0,0,10.300000000000011,4614.622617004975,0.34782608695652173
7292,L54471,300.2,310.5,1416,46.7,90,0,0,0,0,0,0,1,0,0,10.300000000000011,6924.824190748766,0.3557312252964427
7293,M22152,300.1,310.4,1556,38.1,92,0,0,0,0,0,0,0,1,0,10.299999999999955,6208.164074611863,0.36363636363636365
7294,L54473,300.1,310.5,1627,29.2,95,0,0,0,0,0,0,1,0,0,10.399999999999977,4975.068014126845,0.37549407114624506
7295,L54474,300.1,310.6,1809,24.3,97,0,0,0,0,0,0,1,0,0,10.5,4603.344299378588,0.383399209486166
7296,M22155,300.1,310.5,1329,57.4,99,0,0,0,0,0,0,0,1,0,10.399999999999977,7988.504631401198,0.391304347826087
7297,H36710,300.0,310.4,1881,21.9,102,0,0,0,0,0,0,0,0,1,10.399999999999977,4313.815120423753,0.4031620553359684
7298,L54477,300.1,310.5,1500,39.8,107,0,0,0,0,0,0,1,0,0,10.399999999999977,6251.769380643688,0.42292490118577075
7299,L54478,300.1,310.5,1532,36.0,109,0,0,0,0,0,0,1,0,0,10.399999999999977,5775.503934359475,0.4308300395256917
7300,L54479,300.1,310.5,1492,50.9,111,0,0,0,0,0,0,1,0,0,10.399999999999977,7952.711419101298,0.43873517786561267
7301,L54480,300.2,310.6,1431,42.3,113,0,0,0,0,0,0,1,0,0,10.400000000000034,6338.822913074661,0.44664031620553357
7302,L54481,300.1,310.4,1554,39.4,115,0,0,0,0,0,0,1,0,0,10.299999999999955,6411.73927856448,0.45454545454545453
7303,L54482,300.1,310.5,1494,44.2,117,0,0,0,0,0,0,1,0,0,10.399999999999977,6915.148085375709,0.4624505928853755
7304,L54483,300.1,310.6,1374,45.4,119,0,0,0,0,0,0,1,0,0,10.5,6532.376436462329,0.47035573122529645
7305,L54484,300.1,310.5,1394,44.3,121,0,0,0,0,0,0,1,0,0,10.399999999999977,6466.884701610493,0.4782608695652174
7306,M22165,300.0,310.5,1790,25.7,123,0,0,0,0,0,0,0,1,0,10.5,4817.422894769708,0.48616600790513836
7307,L54486,300.1,310.5,1356,45.8,126,0,0,0,0,0,0,1,0,0,10.399999999999977,6503.599447755445,0.4980237154150198
7308,M22167,300.0,310.4,1385,52.1,128,0,0,0,0,0,0,0,1,0,10.399999999999977,7556.42044980197,0.5059288537549407
7309,L54488,300.0,310.4,1333,49.1,131,0,0,0,0,0,0,1,0,0,10.399999999999977,6853.939388508268,0.5177865612648221
7310,L54489,300.0,310.4,1505,44.9,133,0,0,0,0,0,0,1,0,0,10.399999999999977,7076.3850923334485,0.525691699604743
7311,L54490,300.0,310.5,1606,33.5,135,0,0,0,0,0,0,1,0,0,10.5,5634.0275451928155,0.5335968379446641
7312,H36725,300.0,310.5,1558,36.7,137,0,0,0,0,0,0,0,0,1,10.5,5987.728990084979,0.541501976284585
7313,L54492,300.0,310.5,1412,52.4,142,0,0,0,0,0,0,1,0,0,10.5,7748.089017597484,0.5612648221343873
7314,L54493,299.9,310.4,1408,38.4,144,0,0,0,0,0,0,1,0,0,10.5,5661.903944005668,0.5691699604743083
7315,L54494,299.9,310.3,1268,53.3,146,0,0,0,0,0,0,1,0,0,10.400000000000034,7077.421817909134,0.5770750988142292
7316,L54495,299.9,310.4,1470,50.0,148,0,0,0,0,0,0,1,0,0,10.5,7696.902001294992,0.5849802371541502
7317,L54496,299.9,310.4,1497,47.0,150,0,0,0,0,0,0,1,0,0,10.5,7367.977250464141,0.5928853754940712
7318,L54497,299.9,310.3,1638,29.1,152,0,0,0,0,0,0,1,0,0,10.400000000000034,4991.550903582679,0.6007905138339921
7319,H36732,299.9,310.3,1535,43.9,154,0,0,0,0,0,0,0,0,1,10.400000000000034,7056.697778370953,0.6086956521739131
7320,L54499,299.8,310.2,1654,32.7,159,0,0,0,0,0,0,1,0,0,10.399999999999977,5663.8517314508945,0.6284584980237155
7321,H36734,299.8,310.2,1411,49.7,161,0,0,0,0,0,0,0,0,1,10.399999999999977,7343.650851349845,0.6363636363636364
7322,L54501,299.8,310.2,1911,23.5,166,0,0,0,0,0,0,1,0,0,10.399999999999977,4702.807122791241,0.6561264822134387
